ID,Salary
SID47776,3300
SID477787,2100
SID477788,3300
SID477836,2100
SID477984,3500
SID478015,2500
SID478082,2100
SID478141,2300
SID478185,2300
SID478188,1900
SID478191,3100
SID478381,2500
SID478542,3300
SID478581,2900
SID478624,1900
SID478667,3500
SID478700,1900
SID478718,3300
SID478765,2300
SID478766,2500
SID478784,4700
SID478793,3300
SID478844,2300
SID478922,1900
SID478954,2100
SID478996,1700
SID478999,1700
SID479016,1700
SID479030,2100
SID479041,3500
SID479044,2900
SID479047,2100
SID479131,4300
SID479135,1700
SID47929,1700
SID479312,3300
SID479319,1500
SID479392,2900
SID479455,1300
SID479650,5750
SID479732,3300
SID479738,1900
SID479744,1700
SID479805,2500
SID479821,1700
SID47984,1300
SID480015,2300
SID480048,1700
SID480067,1900
SID480069,1700
SID480071,3900
SID48011,2900
SID480236,4100
SID480321,2300
SID480408,2500
SID480489,1700
SID48076,4900
SID481007,1700
SID481013,3300
SID481014,2100
SID481067,2100
SID481120,1700
SID481130,3700
SID481159,1500
SID48135,2300
SID481380,2100
SID481408,1300
SID481434,2900
SID481438,6750
SID481464,6250
SID481477,2100
SID481478,2700
SID481491,2100
SID481503,1500
SID481528,3100
SID48164,2100
SID481643,2100
SID481645,2100
SID481663,1500
SID481677,1300
SID481746,7500
SID481764,2100
SID481801,1900
SID481820,1500
SID481835,7500
SID481850,1900
SID481852,2300
SID481865,1900
SID481890,2300
SID481959,3300
SID482023,2100
SID482050,3700
SID482057,1500
SID482114,1900
SID482156,2700
SID482162,2700
SID482183,2500
SID482267,2900
SID482273,2100
SID482292,8500
SID482355,2100
SID482395,1900
SID4824,1900
SID482490,1900
SID482524,1700
SID482610,2500
SID482637,2100
SID482674,3100
SID482704,3100
SID482711,6250
SID482716,2100
SID482720,3700
SID482725,1900
SID482745,1700
SID482763,2900
SID482883,2900
SID483078,3700
SID483100,2100
SID483181,3100
SID483189,2700
SID483202,3900
SID483231,2500
SID483232,6750
SID483233,6750
SID483307,1700
SID483437,1500
SID483456,2500
SID483585,2900
SID483586,1700
SID483598,2900
SID483629,2900
SID483679,3700
SID483690,2700
SID483717,3300
SID483815,2500
SID483888,4500
SID483891,3900
SID483930,2700
SID48397,1500
SID484043,3500
SID484104,1700
SID484109,3500
SID484212,1900
SID484271,2500
SID484313,3700
SID484316,3500
SID484347,2900
SID48439,1500
SID484477,8500
SID484560,1300
SID484598,2700
SID484609,2900
SID484736,2700
SID48482,3700
SID484858,1900
SID484913,1500
SID484925,2300
SID484979,2900
SID485015,1700
SID485068,2100
SID485072,3900
SID485163,1500
SID485175,1500
SID485247,2900
SID485284,2100
SID485295,2500
SID485340,1900
SID485348,2100
SID485351,1900
SID485353,2100
SID485358,2100
SID485371,1700
SID485382,1700
SID485388,2300
SID485495,2900
SID485525,3100
SID485526,3700
SID485527,3100
SID485602,6750
SID485628,3300
SID485645,1500
SID485646,3700
SID485701,2900
SID485707,3500
SID485716,1500
SID485779,2500
SID485802,3100
SID48582,1900
SID485837,2300
SID48598,3100
SID485980,1700
SID485981,1900
SID485986,1900
SID486091,2100
SID486103,3900
SID486128,3300
SID486213,3100
SID486215,3300
SID486233,2300
SID486246,1300
SID486329,2500
SID486330,2100
SID486343,2700
SID486367,1700
SID48649,1300
SID486526,3300
SID486536,1500
SID486599,2100
SID486724,4900
SID486827,2700
SID486945,1700
SID487104,1500
SID487110,4700
SID487115,1900
SID487160,2700
SID487168,2100
SID487173,2300
SID487175,2300
SID487228,4100
SID487243,2100
SID487264,2900
SID487267,3100
SID487280,3300
SID487282,2700
SID487325,2300
SID487337,2300
SID487365,2900
SID487368,1500
SID487388,1900
SID487415,1900
SID487422,2100
SID487428,2100
SID487456,3500
SID487471,3300
SID487493,2300
SID487629,3500
SID487694,2100
SID487817,2100
SID487905,1700
SID487923,2100
SID488123,1700
SID488178,2700
SID488260,3300
SID488291,2900
SID488297,2700
SID488305,2700
SID488325,3500
SID488326,1300
SID488393,2100
SID488413,1100
SID488479,2500
SID488500,2300
SID488622,2100
SID488721,2100
SID488802,2500
SID488818,4300
SID488819,1900
SID488820,2300
SID488849,1700
SID488854,2700
SID488856,3500
SID488896,2900
SID488903,4300
SID488916,4700
SID488941,1900
SID488954,1300
SID488972,2100
SID489050,2500
SID489111,2500
SID489152,2700
SID489180,1700
SID489190,2500
SID489262,2100
SID489368,3900
SID489411,4900
SID489432,4500
SID489470,1900
SID489474,1300
SID489494,1700
SID489495,2100
SID489611,1500
SID489626,3100
SID489656,1700
SID489679,1900
SID489765,1900
SID489803,2500
SID489811,2500
SID489813,2500
SID489816,2500
SID489838,2900
SID489887,1500
SID489911,2700
SID489952,2500
SID489964,2500
SID489985,2500
SID490022,1700
SID490031,1500
SID490034,4300
SID490092,1500
SID49012,1700
SID490143,6250
SID490204,1900
SID490216,1700
SID490234,3300
SID490241,8500
SID490253,2300
SID490259,5250
SID490261,5250
SID490274,1900
SID490282,2500
SID490290,1700
SID490323,3500
SID490375,1500
SID490376,2500
SID490386,3300
SID490392,2900
SID490410,1900
SID49044,3900
SID490440,2100
SID490443,1700
SID490473,1500
SID490477,1300
SID490478,1500
SID490493,2100
SID490540,1700
SID490561,6750
SID49057,1900
SID490576,3300
SID490611,2100
SID490649,2500
SID490678,2900
SID490694,2500
SID490702,2700
SID490712,2700
SID490724,2300
SID490789,2100
SID490870,2100
SID490936,1300
SID490955,1500
SID490963,2500
SID490966,3500
SID49103,2500
SID491038,3500
SID491094,4700
SID49113,1900
SID491162,2900
SID491295,4700
SID491332,2300
SID491353,2300
SID491377,2900
SID491418,5250
SID491436,1300
SID491475,1700
SID49150,1500
SID49151,1500
SID491568,2700
SID491646,1900
SID491649,1900
SID491669,1700
SID491752,2500
SID491803,1100
SID491808,2300
SID491810,2300
SID491840,1500
SID491847,4100
SID491939,3300
SID491965,2300
SID491980,2700
SID492011,2500
SID492058,1700
SID492059,1500
SID492080,3100
SID492082,2900
SID492230,1700
SID492280,1700
SID492298,2100
SID492300,2100
SID492331,2700
SID49235,2100
SID492377,1900
SID492382,3500
SID492398,1900
SID492421,2900
SID492422,2100
SID492427,3100
SID492465,1700
SID492507,1900
SID492518,2900
SID492542,3100
SID492609,3300
SID492626,2300
SID49273,1100
SID492747,2100
SID492852,2500
SID492869,1900
SID492876,2100
SID49288,2100
SID492920,2700
SID492945,5250
SID492947,2500
SID493008,2500
SID49301,2900
SID493055,2900
SID493064,3100
SID493068,3300
SID493072,4700
SID493080,1500
SID493160,3900
SID493246,3300
SID493252,8500
SID493356,2700
SID493550,3500
SID493551,4300
SID493650,1700
SID493740,4700
SID493755,6250
SID493803,2100
SID493804,2100
SID493806,2100
SID493808,2100
SID493810,2100
SID493812,2100
SID493815,2100
SID493817,2100
SID493850,1700
SID493857,3500
SID493897,3100
SID493909,2100
SID493950,2900
SID494006,2100
SID494029,1500
SID494058,2500
SID494098,1300
SID494197,2100
SID494198,2100
SID494200,1900
SID494201,2100
SID49423,2900
SID494235,3900
SID494239,1900
SID494260,1300
SID494316,2900
SID494386,4100
SID494402,1300
SID494407,3900
SID494457,6250
SID494597,3500
SID494601,2100
SID494605,2300
SID494689,3700
SID494826,2500
SID494844,1900
SID494852,1900
SID494881,1500
SID494949,3300
SID494976,2700
SID495011,2300
SID49504,2100
SID495040,1900
SID49505,1900
SID495097,3300
SID495111,2300
SID495135,3300
SID495201,2100
SID495220,1900
SID495222,2300
SID495224,2700
SID495232,2100
SID495236,2900
SID495237,4700
SID495247,1300
SID49525,2500
SID495344,3300
SID495375,2500
SID495450,3700
SID495454,2700
SID495467,2900
SID495482,1700
SID495565,2900
SID495588,1500
SID495604,4100
SID495661,3500
SID495681,1100
SID495701,4300
SID495788,2100
SID495820,2500
SID495862,3300
SID495917,2900
SID495919,2700
SID495930,1700
SID495966,2300
SID495984,2900
SID496032,2900
SID496048,1700
SID496090,2300
SID496115,3300
SID496130,1700
SID496207,2700
SID496231,4900
SID496249,2900
SID496251,2700
SID496299,2100
SID496310,1100
SID496336,2500
SID496346,4500
SID496367,1500
SID496384,1500
SID496393,2100
SID496395,3100
SID496480,3500
SID496482,3500
SID496489,1900
SID496492,2900
SID496508,2300
SID496577,3500
SID496874,2100
SID496904,2300
SID496946,1500
SID497037,1900
SID497044,1900
SID497172,3100
SID497221,1900
SID497222,3100
SID497355,2500
SID497420,2300
SID497422,6250
SID497458,3900
SID497485,4900
SID497498,1900
SID497504,2900
SID497510,2100
SID497523,2500
SID497566,1700
SID497693,2100
SID497740,2100
SID497765,3100
SID497782,4700
SID497789,1700
SID497848,1300
SID497850,2300
SID497890,2100
SID497901,1900
SID497992,2500
SID498010,2300
SID498039,2100
SID498042,2300
SID498236,7500
SID49824,2100
SID498245,2100
SID498407,2500
SID498528,3900
SID498535,2300
SID498565,2500
SID498650,1900
SID498661,1900
SID498677,3700
SID498693,2100
SID498698,2900
SID498711,2700
SID498722,3100
SID49876,3500
SID49877,1700
SID49880,1500
SID498831,4300
SID49884,3900
SID498885,2300
SID498918,2700
SID498933,2100
SID498965,2100
SID498969,2900
SID498985,3500
SID49899,1900
SID49903,2300
SID499034,1700
SID499035,2500
SID499062,2900
SID499075,3700
SID499185,3100
SID499207,1700
SID499272,3500
SID499291,2100
SID499306,2300
SID499321,7500
SID499366,3100
SID499404,3100
SID499426,1500
SID499459,3300
SID499532,1300
SID499555,2100
SID49956,3300
SID499573,1500
SID499583,2500
SID499587,1300
SID499590,1900
SID499728,1700
SID499753,4300
SID499806,2300
SID499872,2300
SID499911,3100
SID500054,2300
SID50012,3100
SID500126,5250
SID500187,5750
SID500198,3700
SID500268,3100
SID500286,2300
SID500310,1700
SID500351,5750
SID500371,1900
SID500411,1500
SID500413,2900
SID500435,4300
SID500470,2500
SID500476,2300
SID500552,1700
SID500601,2300
SID500634,2700
SID500659,1900
SID500715,3100
SID500722,2500
SID50080,2900
SID500852,2100
SID50086,3700
SID500905,1900
SID500935,2500
SID500947,4500
SID500956,3100
SID500957,2300
SID500974,2500
SID501003,1900
SID501022,3700
SID501074,2900
SID501088,1900
SID501104,2700
SID501178,2100
SID501189,2100
SID501205,1500
SID501217,2700
SID501275,2300
SID501306,2700
SID501383,2700
SID501519,4700
SID501544,1900
SID501565,1900
SID501582,1900
SID501615,2100
SID501661,2500
SID501717,1900
SID501725,2500
SID501831,1900
SID501847,4900
SID501888,1900
SID501951,1700
SID501957,1700
SID501998,5750
SID502015,1900
SID502026,1900
SID502027,4900
SID502028,1900
SID50204,1900
SID502041,2900
SID502062,3700
SID502079,2500
SID502115,1500
SID502133,2300
SID502195,2900
SID502238,3100
SID502288,2500
SID502323,2300
SID502355,2900
SID502362,1500
SID502393,2300
SID502452,3100
SID502464,2500
SID502477,5250
SID502481,3900
SID502501,1700
SID502517,3700
SID502522,1500
SID502687,2300
SID50270,4700
SID502781,2300
SID502807,2700
SID502820,2700
SID502941,1900
SID502970,3900
SID502986,2700
SID503005,5750
SID503033,2500
SID503039,5250
SID503073,1300
SID503106,2700
SID503144,2700
SID503189,2300
SID503197,2100
SID503311,2700
SID503335,3300
SID50337,2300
SID503428,3100
SID503437,2300
SID5035,1700
SID503529,3300
SID503580,5250
SID503606,1500
SID503681,3300
SID503730,2500
SID503731,3100
SID503742,2100
SID503786,3100
SID503798,1900
SID503856,2300
SID503945,2300
SID503957,2300
SID504005,3100
SID504054,2100
SID504143,2500
SID504156,1500
SID504170,2300
SID504176,2100
SID50418,2500
SID504316,1700
SID50436,1700
SID504381,2700
SID504418,1300
SID504442,2500
SID504448,1900
SID504481,4100
SID504601,1900
SID504694,2300
SID504833,1500
SID504843,2500
SID504846,2900
SID504972,3300
SID504977,3500
SID504995,6750
SID505013,3300
SID505014,1900
SID505019,2100
SID505024,1700
SID505076,2700
SID505120,1900
SID505151,6750
SID505171,1900
SID505258,2500
SID505329,2500
SID505330,1700
SID505458,3500
SID505569,3500
SID505571,1900
SID505609,2500
SID505613,2300
SID505623,1900
SID505628,2900
SID505634,3500
SID5057,1700
SID50574,1900
SID505793,2100
SID505794,2100
SID505795,2100
SID505812,2500
SID50582,1700
SID505834,2300
SID50593,5750
SID505958,2300
SID506004,2500
SID506058,1700
SID506097,3300
SID506105,2300
SID506162,3700
SID506203,1700
SID506207,2500
SID506244,2100
SID506283,2100
SID506352,2900
SID506366,2300
SID506454,1300
SID506474,4500
SID506588,3100
SID506629,2100
SID506681,1900
SID506686,1900
SID506715,1900
SID506718,2700
SID506736,1900
SID506806,1900
SID506871,3700
SID506911,1500
SID50696,1900
SID507044,3300
SID507106,2500
SID507164,1700
SID507187,2900
SID507193,7500
SID507199,1900
SID507233,2500
SID507318,4900
SID50732,2100
SID507327,5250
SID507332,2500
SID507344,2700
SID507392,1300
SID507453,1900
SID507467,1900
SID507497,3300
SID507519,1900
SID507547,1500
SID507562,2500
SID507648,1700
SID507856,1900
SID507894,2500
SID507929,4700
SID507945,3900
SID508034,6250
SID508052,2300
SID508086,2900
SID508113,3300
SID50816,1300
SID508193,3100
SID508206,1900
SID508249,1700
SID508261,1900
SID508289,2300
SID508347,1900
SID508397,2100
SID508451,2500
SID508460,2700
SID508470,1500
SID508724,3100
SID508746,2300
SID5088,2300
SID508858,2100
SID508885,1500
SID508891,2700
SID508936,2700
SID508983,1500
SID509122,1700
SID509139,1700
SID509173,4300
SID50918,1900
SID509196,5250
SID509205,2300
SID509221,2500
SID50938,2300
SID509392,3700
SID509455,2100
SID509456,2700
SID509479,5750
SID509483,5750
SID509485,1700
SID509505,2700
SID509651,1900
SID509662,2900
SID509709,1700
SID509711,1700
SID509744,3100
SID509798,3500
SID509806,2700
SID5099,1900
SID509903,1500
SID509913,4700
SID509943,2500
SID510017,2300
SID510021,1900
SID510022,2900
SID510052,1700
SID510093,3300
SID510194,2700
SID510226,2500
SID510273,2700
SID51033,1700
SID510361,2500
SID510362,2500
SID510374,2500
SID510386,1900
SID510391,6250
SID510393,2700
SID510410,3100
SID51043,3900
SID510443,3100
SID510469,6250
SID51048,2100
SID510515,1500
SID510715,3900
SID51075,1500
SID510763,3900
SID510773,1900
SID510774,3500
SID510825,1500
SID510906,2500
SID510921,1500
SID510974,1500
SID511024,2100
SID511135,1500
SID511163,2100
SID511310,1500
SID511358,3100
SID511373,1500
SID511376,3300
SID511384,4500
SID511408,2300
SID511409,3700
SID511490,4100
SID511500,2700
SID511521,2700
SID511527,2900
SID511561,2700
SID511578,2900
SID511583,5750
SID511606,1900
SID511611,2700
SID511683,1900
SID511801,4100
SID511811,3500
SID511846,5750
SID511875,1300
SID511920,1700
SID511975,1900
SID512015,1700
SID512043,3900
SID512048,2500
SID512049,2100
SID512052,6750
SID512099,2100
SID512112,2300
SID512113,1100
SID512140,1300
SID512249,1500
SID512324,3500
SID512341,1700
SID512387,2300
SID512429,2100
SID512499,3100
SID512536,2100
SID512625,1700
SID512699,1700
SID512718,6250
SID512738,1900
SID512764,2100
SID512820,1900
SID512823,2100
SID512852,2500
SID512866,7500
SID512879,2300
SID512929,2300
SID512962,1900
SID512979,2300
SID513036,1900
SID513062,1900
SID513100,2100
SID513115,1700
SID513161,3900
SID513190,1900
SID513360,3100
SID513420,2100
SID513421,2100
SID513422,2100
SID513429,2900
SID513446,2500
SID513449,4100
SID513455,2100
SID513469,2100
SID513492,2900
SID51355,2500
SID51359,3900
SID513634,2300
SID513647,1700
SID513655,2100
SID513659,1700
SID513704,2300
SID513743,2900
SID513828,1900
SID513860,1700
SID513865,1900
SID513893,5250
SID51397,2500
SID513997,2300
SID514006,1700
SID514046,6750
SID514083,1500
SID51409,1500
SID514118,4100
SID514135,1900
SID514148,2700
SID514167,1900
SID514227,2300
SID514233,1700
SID514276,5750
SID514293,2100
SID514314,2100
SID514333,2500
SID514343,1700
SID514345,7500
SID51440,2700
SID514439,4500
SID514472,2900
SID514544,5250
SID514587,1900
SID514629,1300
SID514635,1700
SID514671,2100
SID514708,4500
SID514818,2900
SID514881,2300
SID514882,3900
SID51505,2500
SID515110,3500
SID515112,3700
SID515142,1900
SID515179,2300
SID51525,2500
SID515258,3300
SID515308,2500
SID515440,3900
SID515472,3900
SID515511,1900
SID515543,2300
SID515586,5250
SID515603,2300
SID515618,2900
SID515619,1900
SID515675,7500
SID515714,3300
SID515773,2700
SID515800,2900
SID515845,1900
SID515876,2100
SID515914,2700
SID515921,2100
SID51593,1500
SID516043,1900
SID516289,2700
SID516291,1900
SID516292,1900
SID516293,1900
SID516476,3700
SID516499,2700
SID516516,1900
SID516519,1500
SID516627,2300
SID516657,3700
SID516796,1300
SID516805,2500
SID516817,3100
SID516827,2700
SID516839,2100
SID516875,2100
SID516885,2300
SID516888,2900
SID516927,2100
SID516934,3100
SID517014,2500
SID517133,3100
SID517145,1500
SID517174,2100
SID517237,3100
SID517377,1700
SID517396,2300
SID517464,2900
SID517467,1700
SID517470,2900
SID517482,2300
SID517498,2500
SID517519,1700
SID517647,3700
SID517651,2300
SID517700,1900
SID517727,2100
SID517782,3900
SID517836,2300
SID517866,2100
SID517869,4100
SID517892,1300
SID51799,2300
SID518033,2900
SID518061,1500
SID518239,2900
SID518301,1900
SID518363,3300
SID518402,2100
SID518448,2100
SID518449,5250
SID518456,1900
SID518573,2100
SID518591,4500
SID518601,1500
SID518691,1900
SID518724,3700
SID518818,2100
SID518910,1500
SID518923,2500
SID519043,1900
SID51906,1500
SID519088,2100
SID519099,2100
SID519109,1900
SID519140,1500
SID519201,2900
SID519240,3300
SID519313,1300
SID519383,7500
SID519402,1100
SID519520,4100
SID519522,2100
SID519553,2500
SID51956,2300
SID519564,3700
SID519571,2900
SID519580,2100
SID519626,2700
SID51973,2100
SID519734,2100
SID519754,1100
SID519928,2100
SID519931,2900
SID519944,1900
SID519949,3500
SID519969,2700
SID519993,2300
SID520,1900
SID520067,2700
SID52009,2300
SID520111,2700
SID520151,3100
SID520189,1500
SID520201,3700
SID520242,2700
SID520252,3300
SID520303,2300
SID520306,2100
SID520347,3500
SID520382,1900
SID520444,3100
SID520479,2300
SID520518,2500
SID520541,2300
SID520590,2900
SID520596,2300
SID520602,2300
SID52061,2100
SID520674,2500
SID520699,2100
SID520857,2500
SID520892,2300
SID520907,2300
SID520985,2500
SID521048,1700
SID521101,2500
SID521144,4300
SID521150,2300
SID521235,3100
SID521244,2300
SID521248,3100
SID521293,2500
SID521366,1300
SID521373,2300
SID52139,2300
SID521439,3900
SID521489,4700
SID521509,2500
SID521541,1500
SID521552,6750
SID521553,2500
SID521615,1700
SID521631,3100
SID521633,4100
SID521654,3500
SID521691,3700
SID52184,2100
SID521847,2300
SID521884,2700
SID52194,2300
SID522004,4300
SID522009,2300
SID522041,2700
SID522049,2900
SID522136,2300
SID52214,1900
SID522207,1500
SID522288,2100
SID522304,2700
SID522316,2100
SID522321,4500
SID522326,2100
SID522376,2900
SID522380,2100
SID522442,1300
SID522455,1900
SID522478,1900
SID522504,3700
SID522518,2700
SID522540,1700
SID522600,2500
SID522660,3900
SID522693,1700
SID52279,2100
SID522806,1700
SID522822,2300
SID522850,3100
SID522889,3900
SID522894,1500
SID522909,1900
SID522942,1700
SID522950,2900
SID522993,2900
SID523162,1900
SID523197,1500
SID523235,5750
SID52329,1900
SID5233,2500
SID523352,3500
SID523475,2700
SID523639,2100
SID523662,2300
SID523692,2300
SID523747,6750
SID523850,6750
SID523892,3300
SID523908,3500
SID523939,2700
SID523948,1900
SID523999,3500
SID524017,2500
SID524096,2500
SID524318,1500
SID524354,2500
SID524387,2500
SID524407,3300
SID52442,3100
SID524483,3100
SID524541,2100
SID524617,2100
SID524702,2300
SID524720,1700
SID52475,1700
SID524757,1900
SID52488,2900
SID52489,2900
SID5249,2100
SID524936,3900
SID524940,2100
SID524942,1500
SID524980,1700
SID524981,2100
SID525115,2500
SID525181,2900
SID525186,2100
SID525192,4700
SID525202,4500
SID525221,1500
SID52527,3100
SID525343,4300
SID525439,2100
SID525446,3100
SID525479,1900
SID525509,2100
SID525553,2100
SID525564,2900
SID525590,2300
SID52561,2100
SID525664,1500
SID525670,1500
SID525717,2300
SID525733,1900
SID525745,1700
SID525758,4900
SID525798,1500
SID525914,1900
SID525972,2300
SID525977,1500
SID526001,1900
SID526101,1500
SID526141,3500
SID526188,3900
SID526206,2300
SID526293,1300
SID52632,3300
SID526361,3900
SID526382,3700
SID526506,2500
SID526520,1900
SID526521,6250
SID526547,2100
SID52656,2100
SID526569,2100
SID526572,1900
SID526714,2100
SID526749,1900
SID526859,3100
SID526891,4100
SID526918,2100
SID526983,2700
SID526990,3900
SID52700,2100
SID527108,2700
SID527241,1900
SID527337,2100
SID527390,2900
SID527466,1700
SID527609,2900
SID527648,1700
SID527717,2300
SID527773,2900
SID527821,1700
SID527836,2100
SID527837,2300
SID527863,2900
SID527976,2900
SID52800,1700
SID528039,2100
SID528191,6250
SID528199,1900
SID528287,2500
SID528385,2300
SID528472,1900
SID52851,2100
SID528512,3100
SID528544,2300
SID52858,1900
SID528628,1700
SID528642,2500
SID528663,4500
SID52867,5750
SID528715,4100
SID528730,1900
SID528773,3100
SID528829,1700
SID528859,1900
SID528884,3100
SID528930,2100
SID528971,2900
SID528977,2900
SID529043,2500
SID529111,1700
SID529167,1700
SID529186,2700
SID529231,5250
SID529346,2300
SID529419,2500
SID529431,2900
SID529432,2900
SID529749,2100
SID529778,2100
SID529797,3700
SID529877,1700
SID52994,1700
SID52997,2100
SID530045,2300
SID530068,2500
SID530083,1700
SID530156,2100
SID530176,2100
SID530203,3100
SID530241,3100
SID530276,1500
SID530277,2500
SID530333,2300
SID530387,3500
SID530414,2300
SID530446,2500
SID530646,3100
SID530697,1100
SID530702,1300
SID530717,3900
SID530724,3100
SID530763,2500
SID530770,1500
SID530847,2300
SID530858,2900
SID530868,1100
SID530880,2300
SID530890,1900
SID530921,3900
SID530942,1700
SID530985,2700
SID531043,2700
SID531175,1900
SID531314,2900
SID531347,2300
SID531348,2300
SID531369,3300
SID531443,6250
SID531463,5750
SID531503,3500
SID531516,2100
SID531518,2100
SID531539,2100
SID531547,2700
SID531554,2300
SID531572,1900
SID531641,3900
SID531691,3700
SID531706,1500
SID531741,6750
SID531752,2700
SID531850,2300
SID531864,3500
SID531882,2300
SID531911,2100
SID531934,1900
SID532035,2100
SID532081,2700
SID532154,2500
SID532207,1900
SID53222,2300
SID532257,2700
SID532290,3900
SID532312,2500
SID532319,2500
SID532322,1500
SID532344,1900
SID53241,2500
SID532507,2700
SID532564,3500
SID532569,2100
SID532617,2300
SID532622,1500
SID532698,2100
SID532899,3700
SID532949,2300
SID532978,2100
SID533001,4900
SID533010,1900
SID533083,5750
SID533131,3300
SID53315,2700
SID533163,2100
SID533165,3500
SID533200,2500
SID533242,3100
SID533271,3100
SID533276,2500
SID533291,1900
SID533350,2900
SID533581,2700
SID5336,3300
SID533630,3900
SID533748,2500
SID533754,2300
SID533755,4100
SID533758,2700
SID533767,1700
SID533778,1900
SID5338,5250
SID533835,2500
SID53384,2700
SID533847,1300
SID533863,3100
SID53388,3900
SID533952,2700
SID533962,2900
SID533966,2700
SID534,2500
SID534078,3100
SID534104,1900
SID534187,1900
SID534211,1700
SID534218,2300
SID534229,1700
SID534253,1300
SID534278,1700
SID534328,2100
SID534652,3900
SID534672,2100
SID534700,2100
SID534704,2100
SID534759,1700
SID534788,2100
SID534812,1700
SID534814,2500
SID534834,1700
SID534848,2700
SID534870,2900
SID534888,1700
SID534924,2900
SID534942,3900
SID534947,1500
SID534966,2100
SID534970,2500
SID535016,2900
SID535032,2900
SID535034,2500
SID535090,2500
SID535102,4100
SID535205,1700
SID535219,3300
SID535284,4900
SID535305,3100
SID535398,2100
SID535424,1900
SID535489,4300
SID535531,3300
SID535537,3700
SID535555,3900
SID535567,3100
SID535642,1100
SID535669,2500
SID53569,2700
SID535712,2900
SID535751,1700
SID535789,2300
SID535836,1100
SID535837,2900
SID53598,2500
SID536033,2100
SID536087,2300
SID536119,1900
SID53613,4100
SID536245,1900
SID536304,5250
SID536307,2300
SID536308,1900
SID536312,1500
SID536349,1500
SID536406,6250
SID536518,2700
SID536537,3100
SID536551,2100
SID53661,1900
SID536612,1900
SID536690,2700
SID536731,1500
SID536830,2100
SID536938,1700
SID536964,1900
SID536972,2300
SID536995,2100
SID537070,1900
SID537200,4300
SID537215,2700
SID53738,2300
SID537434,2300
SID537469,2900
SID537541,4900
SID537608,2900
SID537663,3100
SID53785,2500
SID537887,2300
SID537894,2100
SID537986,1900
SID537994,3100
SID538010,2500
SID53811,1900
SID538113,1700
SID538146,2100
SID538203,2100
SID538428,2300
SID538465,2100
SID538519,2900
SID538550,1900
SID53858,2300
SID538660,2900
SID53869,3100
SID538778,2900
SID538815,2100
SID538884,2100
SID53889,1900
SID53890,2900
SID538905,1900
SID538911,2900
SID538915,4900
SID538931,2100
SID538940,1700
SID538999,7500
SID539034,3300
SID539055,1900
SID539101,1900
SID539108,1900
SID539165,4900
SID53919,2700
SID539219,2900
SID539273,2500
SID539289,2500
SID539326,2900
SID539358,2900
SID539408,2300
SID539418,1300
SID539621,3500
SID539740,1900
SID539803,5250
SID539806,2300
SID53999,1900
SID540000,1500
SID540004,2500
SID540011,2500
SID540046,2900
SID540072,1900
SID540077,3100
SID540088,2100
SID540146,2100
SID540269,2500
SID540315,2500
SID540353,1700
SID540390,2300
SID540444,2900
SID540522,2500
SID540531,4500
SID540549,1500
SID540684,2300
SID540737,1900
SID540738,1500
SID540810,4900
SID540825,3500
SID540827,4300
SID54087,2100
SID540905,2900
SID540928,3100
SID54105,1700
SID541064,1700
SID541130,2100
SID541142,2500
SID541236,5250
SID541313,3100
SID541352,1500
SID541359,3300
SID541374,2100
SID541387,2900
SID541388,4100
SID541397,2300
SID541480,2900
SID541490,2300
SID541552,3100
SID541611,2700
SID541659,2300
SID541704,1900
SID541748,1700
SID541752,2500
SID541786,1300
SID541831,5250
SID541897,2900
SID541973,1900
SID542002,1900
SID542038,2300
SID542164,2100
SID542186,2300
SID542215,3700
SID542236,4100
SID542254,1700
SID542265,2100
SID542318,3900
SID542337,1300
SID542389,1500
SID542425,3500
SID542502,5250
SID542520,2300
SID542558,1700
SID542621,2900
SID542625,1300
SID542637,2100
SID54267,4700
SID542677,1900
SID542681,1500
SID542702,2100
SID542841,2900
SID542875,3700
SID542878,3500
SID542932,3500
SID542943,3500
SID543036,2900
SID543063,1500
SID54308,2500
SID543086,1900
SID543118,1300
SID543153,1300
SID54319,7500
SID543301,4500
SID543365,1700
SID543391,3100
SID54347,3300
SID543503,1500
SID543547,2300
SID543603,2100
SID543611,1900
SID543624,2900
SID543678,2100
SID543689,2500
SID543707,2500
SID543747,3700
SID543830,1500
SID543909,1900
SID544015,3300
SID544066,1700
SID544144,2500
SID544186,2500
SID544193,1900
SID544222,2100
SID544228,2300
SID544250,3300
SID544279,1900
SID544343,1900
SID544370,2500
SID544385,4300
SID544415,1900
SID544485,1500
SID544515,2900
SID544565,2900
SID544589,2100
SID544595,1900
SID544734,3500
SID544736,1500
SID544742,4900
SID544904,2300
SID544954,1300
SID544983,2700
SID545066,5250
SID545094,2100
SID545136,1700
SID545201,1900
SID545242,2500
SID545262,2500
SID545283,3300
SID545312,3100
SID545474,2500
SID545656,3500
SID545795,1700
SID54588,1500
SID5459,2300
SID545953,2700
SID54599,1900
SID545993,1900
SID546039,3100
SID546085,1300
SID546095,2700
SID546103,8500
SID546174,5750
SID546476,5250
SID546569,2900
SID546621,4500
SID546625,2300
SID546632,1700
SID546680,4100
SID546692,2900
SID546756,4500
SID546766,2900
SID546809,2900
SID546833,3100
SID54688,5250
SID546916,2300
SID546931,2500
SID546957,4300
SID547026,3900
SID547058,2300
SID547135,2300
SID547195,2100
SID547229,2100
SID547295,2500
SID547308,4700
SID547341,1900
SID54758,1700
SID547591,1700
